sample	chrom	start	end	nprobes	log2ratio
K562	chr17	36550001	36600000	22	0.1125
K562	chr17	36600001	36650000	44	0.04145
K562	chr17	36650001	36700000	28	-0.13781
K562	chr17	36700001	36800000	34	-0.0768
K562	chr17	36800001	36850000	25	-0.03267
K562	chr17	36850001	36900000	31	0.0204
K562	chr17	36900001	37050000	106	0.09026
K562	chr17	37050001	37100000	26	-0.07894
K562	chr17	37100001	37150000	20	-0.02633
K562	chr17	37150001	37350000	43	-0.06611
K562	chr17	37350001	37400000	36	0.04261
K562	chr17	37400001	37450000	27	0.10871
K562	chr17	37450001	37500000	32	-0.03706
K562	chr17	37500001	37600000	34	0.02024
K562	chr17	37600001	37700000	57	0.05126
K562	chr17	37700001	37750000	51	0.00677
K562	chr17	37750001	37800000	20	-0.11269
K562	chr17	37800001	38300000	39	-0.17794
K562	chr17	38300001	38350000	27	-0.10626
K562	chr17	38350001	38400000	21	0.09352
K562	chr17	38400001	38450000	47	0.03045
K562	chr17	38450001	38500000	50	0.0415
K562	chr17	38500001	38550000	29	0.01121
K562	chr17	38550001	38600000	65	0.03024
K562	chr17	38600001	38650000	24	0.10405
K562	chr17	38650001	38700000	40	0.10117
K562	chr17	38700001	38750000	81	0.10452
K562	chr17	38750001	38800000	42	0.09872
K562	chr17	38800001	38850000	44	0.0571
K562	chr17	38850001	38900000	81	0.0505
K562	chr17	38900001	38950000	28	0.12806
K562	chr17	38950001	39050000	39	0.02857
K562	chr17	39050001	39150000	53	-0.11771
K562	chr17	39150001	39200000	78	0.10664
K562	chr17	39200001	39250000	46	0.12877
K562	chr17	39250001	39450000	43	0.04599
K562	chr17	39450001	39500000	45	0.07659
K562	chr17	39500001	39550000	27	-0.11174
K562	chr17	39550001	39600000	39	0.08257
K562	chr17	39600001	39650000	122	0.15369
K562	chr17	39650001	39700000	134	0.08765
K562	chr17	39700001	39750000	159	0.08399
K562	chr17	39750001	39800000	58	0.116
K562	chr17	39800001	39850000	25	-0.00459
K562	chr17	39850001	39900000	23	-0.03383
K562	chr17	39900001	39950000	70	0.04094
K562	chr17	39950001	40000000	56	0.09298
K562	chr17	40000001	40050000	61	0.1207
K562	chr17	40050001	40100000	107	0.05197
K562	chr17	40100001	40150000	67	0.07427
K562	chr17	40150001	40200000	51	0.10252
K562	chr17	40200001	40250000	23	0.05073
K562	chr17	40250001	40300000	28	0.0864
K562	chr17	40300001	40350000	98	0.08343
K562	chr17	40350001	40400000	62	0.04195
K562	chr17	40400001	40450000	52	0.02949
K562	chr17	40450001	40500000	50	0.03403
K562	chr17	40500001	40550000	54	0.08271
K562	chr17	40550001	40600000	39	-0.01252
K562	chr17	40600001	40650000	51	0.03345
K562	chr17	40650001	40700000	23	-0.26441
K562	chr17	40700001	40750000	20	0.02783
K562	chr17	40750001	40800000	40	-0.12098
K562	chr17	40800001	40850000	33	-0.05077
K562	chr17	40850001	40900000	34	-0.07252
K562	chr17	40900001	40950000	32	-0.12264
K562	chr17	40950001	41000000	32	-0.12035
K562	chr17	41000001	41050000	42	-0.14433
K562	chr17	41050001	41150000	30	-0.14845
K562	chr17	41150001	41200000	34	-0.17998
K562	chr17	41200001	41300000	23	-0.15945
K562	chr17	41300001	41350000	36	-0.05542
K562	chr17	41350001	41400000	34	-0.03735
K562	chr17	41400001	41450000	30	-0.07705
K562	chr17	41450001	41500000	50	-0.00033
K562	chr17	41500001	41550000	98	0.04617
K562	chr17	41550001	41600000	38	-0.02477
K562	chr17	41600001	41650000	41	0.02999
K562	chr17	41650001	41700000	50	0.12225
K562	chr17	41700001	41750000	39	0.1549
K562	chr17	41750001	41800000	58	-0.00768
K562	chr17	41800001	41850000	68	0.25306
K562	chr17	41850001	41900000	34	0.12657
K562	chr17	41900001	41950000	47	0.09844
K562	chr17	41950001	42000000	43	0.1199
K562	chr17	42000001	42050000	80	0.13551
K562	chr17	42050001	42100000	42	0.09087
K562	chr17	42100001	42150000	65	0.08327
K562	chr17	42150001	42250000	94	0.10924
K562	chr17	42250001	42300000	48	0.10236
K562	chr17	42300001	42350000	41	-0.03751
K562	chr17	42350001	42400000	37	0.06793
K562	chr17	42400001	42450000	50	0.05148
K562	chr17	42450001	42500000	26	0.0837
K562	chr17	42500001	42550000	51	0.11018
K562	chr17	42550001	42600000	75	0.14233
K562	chr17	42600001	42650000	33	0.17205
K562	chr17	42650001	42700000	92	0.12003
K562	chr17	42700001	42750000	26	0.01275
K562	chr17	42750001	42800000	78	0.05834
K562	chr17	42800001	42850000	58	0.07602
K562	chr17	42850001	42900000	46	0.07517
K562	chr17	42900001	42950000	21	-0.03449
K562	chr17	42950001	43000000	62	0.14086
K562	chr17	43000001	43050000	63	0.14141
K562	chr17	43050001	43100000	46	-0.01962
K562	chr17	43100001	43150000	44	0.12097
K562	chr17	43150001	43200000	22	0.08105
K562	chr17	43200001	43350000	54	0.15333
K562	chr17	43350001	43400000	86	0.0787
K562	chr17	43400001	43450000	30	-0.07145
K562	chr17	43450001	43500000	36	-0.00493
K562	chr17	43500001	43550000	48	-0.00699
K562	chr17	43550001	43600000	24	-0.02522
K562	chr17	43600001	43650000	29	-0.05468
K562	chr17	43650001	43700000	37	-0.00566
K562	chr17	43700001	43750000	29	-0.05755
K562	chr17	43750001	43800000	56	-0.02385
K562	chr17	43800001	43850000	51	0.05961
K562	chr17	43850001	43900000	22	-0.03781
K562	chr17	43900001	43950000	71	0.06109
K562	chr17	43950001	44000000	28	-0.01214
K562	chr17	44000001	44050000	70	0.0877
K562	chr17	44050001	44100000	50	0.07965
K562	chr17	44100001	44150000	55	0.07922
K562	chr17	44150001	44200000	71	0.09506
K562	chr17	44200001	44250000	63	0.08189
K562	chr17	44250001	44300000	31	0.17997
K562	chr17	44300001	44350000	85	0.09055
K562	chr17	44350001	44500000	77	0.06534
K562	chr17	44500001	44550000	32	-0.02622
K562	chr17	44550001	44650000	46	0.05887
K562	chr17	44650001	44700000	39	0.11817
K562	chr17	44700001	44750000	29	0.054
K562	chr17	44750001	44800000	55	0.06739
K562	chr17	44800001	44850000	42	0.02373
K562	chr17	44850001	44900000	29	0.07693
K562	chr17	44900001	44950000	71	0.0711
K562	chr17	44950001	45000000	54	0.12406
K562	chr17	45000001	45050000	49	0.04003
K562	chr17	45050001	45100000	52	0.0182
K562	chr17	45100001	45150000	95	0.15107
K562	chr17	45150001	45200000	44	0.1121
K562	chr17	45200001	45250000	56	0.16803
K562	chr17	45250001	45300000	51	-0.01116
K562	chr17	45300001	45350000	36	0.05534
K562	chr17	45350001	45400000	38	0.13491
K562	chr17	45400001	45600000	70	0.14844
K562	chr17	45600001	45750000	38	-0.05518
K562	chr17	45750001	45800000	42	-0.01205
K562	chr17	45800001	45850000	45	-0.02666
K562	chr17	45850001	45900000	35	0.10665
K562	chr17	45900001	45950000	30	-0.03848
K562	chr17	45950001	46000000	45	0.066
K562	chr17	46000001	46100000	48	-0.07063
K562	chr17	46100001	46150000	23	-0.2933
K562	chr17	46150001	46250000	60	-0.06143
K562	chr17	46250001	46450000	34	0.0479
K562	chr17	46450001	46750000	58	-0.00574
K562	chr17	46750001	46800000	35	-0.01146
K562	chr17	46800001	46850000	65	0.04088
K562	chr17	46850001	46900000	33	0.08652
K562	chr17	46900001	46950000	40	0.08663
K562	chr17	46950001	47150000	63	0.0893
K562	chr17	47150001	47200000	28	0.089
K562	chr17	47200001	47250000	30	-0.00155
K562	chr17	47250001	47300000	42	-0.00391
K562	chr17	47300001	47600000	42	0.11571
K562	chr17	47600001	47650000	25	-0.02346
K562	chr17	47650001	47700000	42	-0.02387
K562	chr17	47700001	47800000	62	0.07295
K562	chr17	47800001	47850000	70	0.11043
K562	chr17	47850001	47900000	70	0.06329
K562	chr17	47900001	47950000	40	0.06409
K562	chr17	47950001	48000000	67	0.1461
K562	chr17	48000001	48050000	69	0.05887
K562	chr17	48050001	48100000	35	0.09519
K562	chr17	48100001	48150000	44	0.06201
K562	chr17	48150001	48250000	34	-0.10208
K562	chr17	48250001	48400000	30	-0.03573
K562	chr17	48400001	48450000	30	0.05414
K562	chr17	48450001	48500000	31	0.0253
K562	chr17	48500001	48550000	79	0.07572
K562	chr17	48550001	48600000	184	0.04576
K562	chr17	48600001	48700000	186	0.05455
K562	chr17	48700001	48750000	101	0.04022
K562	chr17	48750001	48800000	31	-0.01791
K562	chr17	48800001	48850000	42	0.07397
K562	chr17	48850001	48900000	43	0.06468
K562	chr17	48900001	48950000	55	0.07993
K562	chr17	48950001	49000000	48	0.09401
K562	chr17	49000001	49100000	45	0.01309
K562	chr17	49100001	49150000	29	-0.13148
K562	chr17	49150001	49200000	20	0.00276
K562	chr17	49200001	49250000	66	0.08231
K562	chr17	49250001	49350000	37	-0.08743
K562	chr17	49350001	49400000	49	0.00564
K562	chr17	49400001	49450000	40	0.09601
K562	chr17	49450001	49500000	54	0.03453
K562	chr17	49500001	49550000	34	0.03351
K562	chr17	49550001	49600000	63	0.10064
K562	chr17	49600001	49650000	41	0.00659
K562	chr17	49650001	49700000	20	-0.08117
K562	chr17	49700001	49750000	39	0.07998
K562	chr17	49750001	49800000	50	0.13946
K562	chr17	49800001	49850000	39	-0.04474
K562	chr17	49850001	49900000	44	0.04733
K562	chr17	49900001	49950000	37	0.07448
K562	chr17	49950001	50000000	104	0.06413
K562	chr17	50000001	50050000	25	0.03514
K562	chr17	50050001	50100000	82	0.06925
K562	chr17	50100001	50150000	76	0.10618
K562	chr17	50150001	50200000	97	0.01853
K562	chr17	50200001	50250000	48	0.03111
K562	chr17	50250001	50300000	41	0.06468
K562	chr17	50300001	50350000	25	0.02686
K562	chr17	50350001	50400000	69	0.05986
K562	chr17	50400001	50450000	28	0.11488
K562	chr17	50450001	50500000	68	0.01378
K562	chr17	50500001	50550000	94	0.13699
K562	chr17	50550001	50600000	85	0.13627
K562	chr17	50600001	50650000	54	0.08129
K562	chr17	50650001	50700000	61	0.08946
K562	chr17	50700001	50750000	43	0.11967
K562	chr17	50750001	50800000	34	0.00917
K562	chr17	50800001	50850000	59	0.054
K562	chr17	50850001	50900000	45	0.06102
K562	chr17	50900001	50950000	58	0.06732
K562	chr17	50950001	51000000	26	0.09739
K562	chr17	51000001	51100000	36	0.03427
K562	chr17	51100001	51150000	24	0.06908
K562	chr17	51150001	51250000	74	0.04291
K562	chr17	51250001	51400000	54	-0.00819
K562	chr17	51400001	51700000	44	-0.2058
K562	chr17	51700001	52150000	42	-0.26101
K562	chr17	52150001	52350000	39	-0.01374
K562	chr17	52350001	52950000	41	-0.24454
K562	chr17	52950001	53200000	25	-0.20392
K562	chr17	53200001	53800000	41	-0.09305
K562	chr17	53800001	54900000	58	-0.11946
K562	chr17	54900001	54950000	24	0.04918
K562	chr17	54950001	55150000	35	0.0339
K562	chr17	55150001	55250000	26	-0.1029
K562	chr17	55250001	55300000	42	-0.02051
K562	chr17	55300001	55400000	38	-0.10889
K562	chr17	55400001	55450000	33	0.02396
K562	chr17	55450001	55550000	28	-0.02243
K562	chr17	55550001	55700000	33	-0.12353
K562	chr17	55700001	55750000	34	-0.11354
K562	chr17	55750001	55800000	33	0.0115
K562	chr17	55800001	56150000	38	-0.20182
K562	chr17	56150001	56300000	37	-0.16676
K562	chr17	56300001	56550000	25	-0.11631
K562	chr17	56550001	56650000	31	0.00208
K562	chr17	56650001	56750000	25	-0.03847
K562	chr17	56750001	56800000	22	-0.12668
K562	chr17	56800001	56850000	34	0.1354
K562	chr17	56850001	56900000	26	-0.09203
K562	chr17	56900001	56950000	29	0.17217
K562	chr17	56950001	57000000	37	0.15856
K562	chr17	57000001	57050000	29	-0.09682
K562	chr17	57050001	57100000	46	0.12401
K562	chr17	57100001	57250000	60	-0.03661
K562	chr17	57250001	57350000	75	-0.0212
K562	chr17	57350001	57400000	28	-0.00253
K562	chr17	57400001	57450000	43	-0.06431
K562	chr17	57450001	57500000	22	-0.08066
K562	chr17	57500001	57550000	42	-0.10402
K562	chr17	57550001	57600000	29	-0.05164
K562	chr17	57600001	57650000	37	0.01393
K562	chr17	57650001	57700000	31	-0.01456
K562	chr17	57700001	57750000	24	-0.03779
K562	chr17	57750001	57850000	35	-0.14918
K562	chr17	57850001	57900000	74	0.03506
K562	chr17	57900001	57950000	39	0.03518
K562	chr17	57950001	58000000	45	0.04117
K562	chr17	58000001	58050000	26	-0.03645
K562	chr17	58050001	58150000	23	0.05779
K562	chr17	58150001	58200000	41	0.04813
K562	chr17	58200001	58250000	51	-0.01466
K562	chr17	58250001	58300000	25	-0.00949
K562	chr17	58300001	58350000	59	0.14378
K562	chr17	58350001	58400000	57	0.01856
K562	chr17	58400001	58500000	42	0.02264
K562	chr17	58500001	58650000	103	0.02008
K562	chr17	58650001	58750000	73	0.01441
K562	chr17	58750001	58950000	31	0.0821
K562	chr17	58950001	59100000	31	0.0318
K562	chr17	59100001	59150000	26	0.16317
K562	chr17	59150001	59200000	38	0.08938
K562	chr17	59200001	59300000	44	0.18557
K562	chr17	59300001	59350000	26	0.07652
K562	chr17	59350001	59400000	28	0.06688
K562	chr17	59400001	59600000	58	-0.06315
K562	chr17	59600001	59650000	33	0.06374
K562	chr17	59650001	59700000	21	0.01237
K562	chr17	59700001	59750000	32	0.05115
K562	chr17	59750001	59800000	24	-0.0099
K562	chr17	59800001	59850000	43	0.04886
K562	chr17	59850001	59950000	47	0.12978
K562	chr17	59950001	60050000	27	0.05316
K562	chr17	60050001	60100000	30	0.04556
K562	chr17	60100001	60150000	38	0.07942
K562	chr17	60150001	60350000	47	0.04897
K562	chr17	60350001	60400000	30	0.05356
K562	chr17	60400001	60500000	33	0.18004
K562	chr17	60500001	60600000	34	0.03885
K562	chr17	60600001	60650000	23	0.05426
K562	chr17	60650001	60700000	28	0.05343
K562	chr17	60700001	60900000	24	-0.14923
K562	chr17	60900001	61150000	34	-0.2285
K562	chr17	61150001	61300000	43	-0.23372
K562	chr17	61300001	61350000	21	-0.06512
K562	chr17	61350001	61400000	59	0.06449
K562	chr17	61400001	61450000	66	0.11174
K562	chr17	61450001	61550000	82	-0.02771
K562	chr17	61550001	61650000	36	-0.08513
K562	chr17	61650001	61850000	48	-0.01868
K562	chr17	61850001	61900000	21	-0.05137
K562	chr17	61900001	62050000	23	0.03324
K562	chr17	62050001	62150000	36	0.04369
K562	chr17	62150001	62600000	35	0.06096
K562	chr17	62600001	62650000	32	0.13369
K562	chr17	62650001	62700000	57	0.06384
K562	chr17	62700001	62750000	36	0.04694
K562	chr17	62750001	62800000	32	-0.1399
K562	chr17	62800001	62850000	26	0.03307
K562	chr17	62850001	62950000	25	-0.05069
K562	chr17	62950001	63000000	21	-0.04147
K562	chr17	63000001	63150000	22	-0.09496
K562	chr17	63150001	63400000	28	0.03072
K562	chr17	63400001	63450000	66	0.00677
K562	chr17	63450001	63500000	52	0.12298
K562	chr17	63500001	63550000	39	0.09524
K562	chr17	63550001	63600000	28	0.1078
K562	chr17	63600001	63650000	34	0.13448
K562	chr17	63650001	63700000	21	0.14383
K562	chr17	63700001	63750000	33	0.11201
K562	chr17	63750001	63800000	26	0.13207
K562	chr17	63800001	63900000	81	0.09064
K562	chr17	63900001	63950000	43	0.17248
K562	chr17	63950001	64000000	42	0.10767
K562	chr17	64000001	64050000	39	0.08854
K562	chr17	64050001	64100000	33	-0.02134
K562	chr17	64100001	64150000	49	0.09559
K562	chr17	64150001	64200000	24	-0.08706
K562	chr17	64200001	64250000	22	0.0702
K562	chr17	64250001	64300000	28	0.07984
K562	chr17	64300001	64450000	56	0.03369
K562	chr17	64450001	64500000	22	0.01112
K562	chr17	64500001	64750000	79	0.04043
K562	chr17	64750001	64950000	47	0.09332
K562	chr17	64950001	65050000	48	-0.00101
K562	chr17	65050001	65100000	37	0.06711
K562	chr17	65100001	65200000	47	0.02249
K562	chr17	65200001	65250000	22	-0.06565
K562	chr17	65250001	65500000	49	-0.09836
K562	chr17	65500001	65550000	35	-0.10009
K562	chr17	65550001	65650000	58	-0.11073
K562	chr17	65650001	66200000	68	-0.08726
K562	chr17	66200001	66300000	32	-0.12985
K562	chr17	66300001	66400000	44	-0.14259
K562	chr17	66400001	66450000	22	-0.29344
K562	chr17	66450001	66500000	23	-0.5051
K562	chr17	66500001	66600000	40	-0.0884
K562	chr17	66600001	66650000	20	-0.27479
K562	chr17	66650001	66700000	24	-0.14643
K562	chr17	66700001	66750000	23	-0.08543
K562	chr17	66750001	66800000	25	-0.17029
K562	chr17	66800001	66850000	20	-0.09539
K562	chr17	66850001	66900000	20	-0.11814
K562	chr17	66900001	66950000	25	-0.03912
K562	chr17	66950001	67000000	49	-0.09563
K562	chr17	67000001	67050000	44	-0.10471
K562	chr17	67050001	67200000	29	0.01208
K562	chr17	67200001	67250000	30	0.11538
K562	chr17	67250001	67350000	28	-0.0567
K562	chr17	67350001	67400000	51	0.07297
K562	chr17	67400001	67450000	21	-0.11479
K562	chr17	67450001	67500000	23	-0.0413
K562	chr17	67500001	67600000	35	-0.06394
K562	chr17	67600001	67700000	30	0.03979
K562	chr17	67700001	67850000	47	0.07081
K562	chr17	67850001	68000000	36	-0.01862
K562	chr17	68000001	68150000	40	0.13228
K562	chr17	68150001	68200000	20	0.15586
K562	chr17	68200001	68250000	35	0.1495
K562	chr17	68250001	68300000	35	-0.02123
K562	chr17	68300001	68350000	31	-0.10936
K562	chr17	68350001	68400000	25	-0.12625
K562	chr17	68400001	68450000	24	-0.06849
K562	chr17	68450001	68500000	31	0.03867
K562	chr17	68500001	68600000	73	-0.07289
K562	chr17	68600001	68750000	28	-0.12013
K562	chr17	68750001	68950000	37	-0.20741
K562	chr17	68950001	69300000	72	-0.0149
K562	chr17	69300001	69400000	34	0.0048
K562	chr17	69400001	69550000	51	-0.07725
K562	chr17	69550001	69750000	27	-0.23397
K562	chr17	69750001	70100000	50	-0.24421
K562	chr17	70100001	70150000	29	-0.04901
K562	chr17	70150001	70300000	48	-0.15631
K562	chr17	70300001	70650000	29	-0.22151
K562	chr17	70650001	70900000	22	-0.16164
K562	chr17	70900001	71250000	26	-0.31071
K562	chr17	71250001	71400000	31	-0.18212
K562	chr17	71400001	71600000	32	-0.34904
K562	chr17	71600001	72000000	42	-0.24572
K562	chr17	72000001	72100000	42	-0.2846
K562	chr17	72100001	72150000	52	-0.01421
K562	chr17	72150001	72350000	51	-0.28305
K562	chr17	72350001	72400000	27	-0.10286
K562	chr17	72400001	72450000	29	-0.13134
K562	chr17	72450001	72500000	23	-0.23635
K562	chr17	72500001	72550000	26	-0.15165
K562	chr17	72550001	72600000	30	-0.04048
K562	chr17	72600001	72650000	34	-0.13941
K562	chr17	72650001	72700000	28	0.00037
K562	chr17	72700001	72950000	49	-0.0235
K562	chr17	72950001	73050000	29	0.016
K562	chr17	73050001	73150000	32	0.03049
K562	chr17	73150001	73200000	56	0.05488
K562	chr17	73200001	73250000	46	0.04945
K562	chr17	73250001	73300000	42	0.11197
K562	chr17	73300001	73350000	52	-0.0256
K562	chr17	73350001	73400000	32	0.01991
K562	chr17	73400001	73550000	68	-0.10225
K562	chr17	73550001	73600000	34	-0.15948
K562	chr17	73600001	73700000	52	-0.12865
K562	chr17	73700001	73850000	63	-0.17416
K562	chr17	73850001	73950000	33	-0.07328
K562	chr17	73950001	74100000	44	-0.12011
K562	chr17	74100001	74150000	25	-0.03045
K562	chr17	74150001	74200000	23	-0.09074
K562	chr17	74200001	74250000	82	0.09136
K562	chr17	74250001	74300000	41	0.00157
K562	chr17	74300001	74350000	36	0.0187
K562	chr17	74350001	74400000	70	0.02542
K562	chr17	74400001	74450000	58	0.08604
K562	chr17	74450001	74500000	46	0.10448
K562	chr17	74500001	74550000	27	-0.06014
K562	chr17	74550001	74600000	30	-0.11331
K562	chr17	74600001	74650000	40	-0.04523
K562	chr17	74650001	74700000	37	-0.03715
K562	chr17	74700001	74750000	61	0.15308
K562	chr17	74750001	74800000	70	0.02326
K562	chr17	74800001	74850000	37	0.04265
K562	chr17	74850001	74900000	83	0.09823
K562	chr17	74900001	74950000	67	0.11922
K562	chr17	74950001	75000000	66	0.09373
K562	chr17	75000001	75050000	67	0.16146
K562	chr17	75050001	75100000	66	0.11
K562	chr17	75100001	75150000	59	0.11421
K562	chr17	75150001	75200000	39	0.12425
K562	chr17	75200001	75250000	44	0.12889
K562	chr17	75250001	75300000	79	0.12771
K562	chr17	75300001	75350000	44	-0.00105
K562	chr17	75350001	75400000	27	0.03564
K562	chr17	75400001	75450000	38	0.06033
K562	chr17	75450001	75500000	40	0.09548
K562	chr17	75500001	75550000	95	0.13284
K562	chr17	75550001	75600000	60	0.15141
K562	chr17	75600001	75650000	72	0.16436
K562	chr17	75650001	75700000	49	0.09609
K562	chr17	75700001	75750000	68	0.07467
K562	chr17	75750001	75800000	93	0.10933
K562	chr17	75800001	75850000	67	0.10486
K562	chr17	75850001	75900000	78	0.13655
K562	chr17	75900001	75950000	68	0.12386
K562	chr17	75950001	76000000	36	0.07294
K562	chr17	76000001	76050000	65	0.12763
K562	chr17	76050001	76100000	76	0.17091
K562	chr17	76100001	76200000	77	0.09584
K562	chr17	76200001	76250000	25	-0.02751
K562	chr17	76250001	76300000	52	0.14012
K562	chr17	76300001	76350000	30	0.02237
K562	chr17	76350001	76400000	74	0.09027
K562	chr17	76400001	76450000	27	-0.10232
K562	chr17	76450001	76500000	78	0.1534
K562	chr17	76500001	76550000	78	0.12457
K562	chr17	76550001	76600000	61	0.14212
K562	chr17	76600001	76650000	34	-0.02734
K562	chr17	76650001	76700000	48	0.10024
K562	chr17	76700001	76800000	99	0.08965
K562	chr17	76800001	76850000	20	0.03777
K562	chr17	76850001	76900000	44	-0.0311
K562	chr17	76900001	76950000	57	-0.04863
K562	chr17	76950001	77050000	44	-0.01729
K562	chr17	77050001	77100000	47	0.08204
K562	chr17	77100001	77150000	47	-0.00358
K562	chr17	77150001	77200000	30	-0.02124
K562	chr17	77200001	77250000	40	0.12921
K562	chr17	77250001	77300000	54	0.10917
K562	chr17	77300001	77350000	66	0.12185
K562	chr17	77350001	77400000	68	0.13238
K562	chr17	77400001	77450000	68	0.03605
K562	chr17	77450001	77500000	81	0.02603
K562	chr17	77500001	77550000	39	0.06973
K562	chr17	77550001	77650000	43	-0.06026
K562	chr17	77650001	77750000	47	-0.0824
K562	chr17	77750001	77800000	32	-0.13127
K562	chr17	77800001	77850000	26	0.04046
K562	chr17	77850001	77900000	53	0.06757
